fairness,electorate_size,clusters,cluster_std,electoral_system,apathy_prob,candidates,issues,n_approvals_per_voter
1.162,10000,2,1,plurality,0.01,4,12,5
0.86,10000,2,1,plurality,0.01,4,22,2
0.898,10000,2,1,plurality,0.01,4,22,3
1.113,10000,2,1,plurality,0.01,4,22,4
0.792,10000,2,1,plurality,0.01,4,22,5
0.877,10000,2,1,plurality,0.01,5,2,2
0.716,10000,2,1,plurality,0.01,5,2,3
0.77,10000,2,1,plurality,0.01,5,2,4
1.253,10000,2,1,plurality,0.01,5,2,5
0.984,10000,2,1,plurality,0.01,5,12,2
0.926,10000,2,1,plurality,0.01,5,12,3
0.979,10000,2,1,plurality,0.01,5,12,4
0.96,10000,2,1,plurality,0.01,5,12,5
0.965,10000,2,1,plurality,0.01,5,22,2
0.896,10000,2,1,plurality,0.01,5,22,3
0.936,10000,2,1,plurality,0.01,5,22,4
1.106,10000,2,1,plurality,0.01,5,22,5
1.167,10000,2,1,plurality,0.01,6,2,2
1.539,10000,2,1,plurality,0.01,6,2,3
0.851,10000,2,1,plurality,0.01,6,2,4
0.774,10000,2,1,plurality,0.01,6,2,5
1.057,10000,2,1,plurality,0.01,6,12,2
0.852,10000,2,1,plurality,0.01,6,12,3
1.129,10000,2,1,plurality,0.01,6,12,4
1.021,10000,2,1,plurality,0.01,6,12,5
1.033,10000,2,1,plurality,0.01,6,22,2
0.89,10000,2,1,plurality,0.01,6,22,3
0.849,10000,2,1,plurality,0.01,6,22,4
1.131,10000,2,1,plurality,0.01,6,22,5
2.319,10000,2,1,plurality,0.01,7,2,2
0.791,10000,2,1,plurality,0.01,7,2,3
0.824,10000,2,1,plurality,0.01,7,2,4
1.556,10000,2,1,plurality,0.01,7,2,5
1.079,10000,2,1,plurality,0.01,7,12,2
0.918,10000,2,1,plurality,0.01,7,12,3
0.943,10000,2,1,plurality,0.01,7,12,4
0.825,10000,2,1,plurality,0.01,7,12,5
1.13,10000,2,1,plurality,0.01,7,22,2
1.081,10000,2,1,plurality,0.01,7,22,3
0.956,10000,2,1,plurality,0.01,7,22,4
1.095,10000,2,1,plurality,0.01,7,22,5
3.752,10000,2,1,plurality,0.01,8,2,2
2.414,10000,2,1,plurality,0.01,8,2,3
0.918,10000,2,1,plurality,0.01,8,2,4
0.715,10000,2,1,plurality,0.01,8,2,5
1.162,10000,2,1,plurality,0.01,8,12,2
0.844,10000,2,1,plurality,0.01,8,12,3
1.12,10000,2,1,plurality,0.01,8,12,4
0.974,10000,2,1,plurality,0.01,8,12,5
0.942,10000,2,1,plurality,0.01,8,22,2
1.133,10000,2,1,plurality,0.01,8,22,3
1.048,10000,2,1,plurality,0.01,8,22,4
0.965,10000,2,1,plurality,0.01,8,22,5
0.746,10000,2,1,plurality,0.01,9,2,2
5.301,10000,2,1,plurality,0.01,9,2,3
1.432,10000,2,1,plurality,0.01,9,2,4
0.811,10000,2,1,plurality,0.01,9,2,5
1.228,10000,2,1,plurality,0.01,9,12,2
1.041,10000,2,1,plurality,0.01,9,12,3
1.159,10000,2,1,plurality,0.01,9,12,4
1.073,10000,2,1,plurality,0.01,9,12,5
1.128,10000,2,1,plurality,0.01,9,22,2
0.957,10000,2,1,plurality,0.01,9,22,3
1.18,10000,2,1,plurality,0.01,9,22,4
1.008,10000,2,1,plurality,0.01,9,22,5
0.861,10000,2,1,plurality,0.01,10,2,2
1.949,10000,2,1,plurality,0.01,10,2,3
0.919,10000,2,1,plurality,0.01,10,2,4
0.748,10000,2,1,plurality,0.01,10,2,5
1.064,10000,2,1,plurality,0.01,10,12,2
1.178,10000,2,1,plurality,0.01,10,12,3
0.916,10000,2,1,plurality,0.01,10,12,4
1.033,10000,2,1,plurality,0.01,10,12,5
0.895,10000,2,1,plurality,0.01,10,22,2
1.182,10000,2,1,plurality,0.01,10,22,3
1.127,10000,2,1,plurality,0.01,10,22,4
1.008,10000,2,1,plurality,0.01,10,22,5
0.815,10000,2,1,plurality,0.05,2,2,2
0.891,10000,2,1,plurality,0.05,2,2,3
1.259,10000,2,1,plurality,0.05,2,2,4
1.156,10000,2,1,plurality,0.05,2,2,5
0.94,10000,2,1,plurality,0.05,2,12,2
0.908,10000,2,1,plurality,0.05,2,12,3
1.531,10000,2,1,plurality,0.05,2,12,4
0.818,10000,2,1,plurality,0.05,2,12,5
0.994,10000,2,1,plurality,0.05,2,22,2
0.992,10000,2,1,plurality,0.05,2,22,3
1.209,10000,2,1,plurality,0.05,2,22,4
0.891,10000,2,1,plurality,0.05,2,22,5
0.733,10000,2,1,plurality,0.05,3,2,2
0.974,10000,2,1,plurality,0.05,3,2,3
0.927,10000,2,1,plurality,0.05,3,2,4
0.782,10000,2,1,plurality,0.05,3,2,5
0.95,10000,2,1,plurality,0.05,3,12,2
0.975,10000,2,1,plurality,0.05,3,12,3
1.043,10000,2,1,plurality,0.05,3,12,4
0.978,10000,2,1,plurality,0.05,3,12,5
1.335,10000,2,1,plurality,0.05,3,22,2
0.983,10000,2,1,plurality,0.05,3,22,3
1.084,10000,2,1,plurality,0.05,3,22,4
0.995,10000,2,1,plurality,0.05,3,22,5
1.119,10000,2,1,plurality,0.05,4,2,2
0.981,10000,2,1,plurality,0.05,4,2,3
1.187,10000,2,1,plurality,0.05,4,2,4
1.161,10000,2,1,plurality,0.05,4,2,5
1.085,10000,2,1,plurality,0.05,4,12,2
1.09,10000,2,1,plurality,0.05,4,12,3
1.185,10000,2,1,plurality,0.05,4,12,4
0.892,10000,2,1,plurality,0.05,4,12,5
0.851,10000,2,1,plurality,0.05,4,22,2
1.195,10000,2,1,plurality,0.05,4,22,3
1.099,10000,2,1,plurality,0.05,4,22,4
1.065,10000,2,1,plurality,0.05,4,22,5
0.896,10000,2,1,plurality,0.05,5,2,2
0.82,10000,2,1,plurality,0.05,5,2,3
2.456,10000,2,1,plurality,0.05,5,2,4
0.717,10000,2,1,plurality,0.05,5,2,5
1.087,10000,2,1,plurality,0.05,5,12,2
0.931,10000,2,1,plurality,0.05,5,12,3
0.961,10000,2,1,plurality,0.05,5,12,4
0.989,10000,2,1,plurality,0.05,5,12,5
1.057,10000,2,1,plurality,0.05,5,22,2
1.139,10000,2,1,plurality,0.05,5,22,3
0.877,10000,2,1,plurality,0.05,5,22,4
1.088,10000,2,1,plurality,0.05,5,22,5
1.543,10000,2,1,plurality,0.05,6,2,2
1.211,10000,2,1,plurality,0.05,6,2,3
0.809,10000,2,1,plurality,0.05,6,2,4
1.605,10000,2,1,plurality,0.05,6,2,5
1.236,10000,2,1,plurality,0.05,6,12,2
0.981,10000,2,1,plurality,0.05,6,12,3
1.037,10000,2,1,plurality,0.05,6,12,4
0.917,10000,2,1,plurality,0.05,6,12,5
1.059,10000,2,1,plurality,0.05,6,22,2
1.153,10000,2,1,plurality,0.05,6,22,3
0.934,10000,2,1,plurality,0.05,6,22,4
1.017,10000,2,1,plurality,0.05,6,22,5
3.953,10000,2,1,plurality,0.05,7,2,2
4.288,10000,2,1,plurality,0.05,7,2,3
1.233,10000,2,1,plurality,0.05,7,2,4
0.708,10000,2,1,plurality,0.05,7,2,5
0.942,10000,2,1,plurality,0.05,7,12,2
1.398,10000,2,1,plurality,0.05,7,12,3
0.877,10000,2,1,plurality,0.05,7,12,4
1.36,10000,2,1,plurality,0.05,7,12,5
0.949,10000,2,1,plurality,0.05,7,22,2
0.949,10000,2,1,plurality,0.05,7,22,3
0.964,10000,2,1,plurality,0.05,7,22,4
1.058,10000,2,1,plurality,0.05,7,22,5
0.766,10000,2,1,plurality,0.05,8,2,2
0.982,10000,2,1,plurality,0.05,8,2,3
0.848,10000,2,1,plurality,0.05,8,2,4
2.409,10000,2,1,plurality,0.05,8,2,5
0.793,10000,2,1,plurality,0.05,8,12,2
1.033,10000,2,1,plurality,0.05,8,12,3
1.299,10000,2,1,plurality,0.05,8,12,4
0.787,10000,2,1,plurality,0.05,8,12,5
0.985,10000,2,1,plurality,0.05,8,22,2
1.019,10000,2,1,plurality,0.05,8,22,3
0.984,10000,2,1,plurality,0.05,8,22,4
0.977,10000,2,1,plurality,0.05,8,22,5
1.49,10000,2,1,plurality,0.05,9,2,2
0.757,10000,2,1,plurality,0.05,9,2,3
0.808,10000,2,1,plurality,0.05,9,2,4
0.931,10000,2,1,plurality,0.05,9,2,5
0.947,10000,2,1,plurality,0.05,9,12,2
0.835,10000,2,1,plurality,0.05,9,12,3
0.946,10000,2,1,plurality,0.05,9,12,4
0.919,10000,2,1,plurality,0.05,9,12,5
1.028,10000,2,1,plurality,0.05,9,22,2
0.923,10000,2,1,plurality,0.05,9,22,3
1.017,10000,2,1,plurality,0.05,9,22,4
1.257,10000,2,1,plurality,0.05,9,22,5
0.778,10000,2,1,plurality,0.05,10,2,2
0.692,10000,2,1,plurality,0.05,10,2,3
4.758,10000,2,1,plurality,0.05,10,2,4
0.715,10000,2,1,plurality,0.05,10,2,5
0.915,10000,2,1,plurality,0.05,10,12,2
0.983,10000,2,1,plurality,0.05,10,12,3
0.845,10000,2,1,plurality,0.05,10,12,4
0.985,10000,2,1,plurality,0.05,10,12,5
1.095,10000,2,1,plurality,0.05,10,22,2
0.867,10000,2,1,plurality,0.05,10,22,3
1.145,10000,2,1,plurality,0.05,10,22,4
1.222,10000,2,1,plurality,0.05,10,22,5
0.713,10000,2,1,approval,0.0,2,2,2
0.911,10000,2,1,approval,0.0,2,12,2
0.948,10000,2,1,approval,0.0,2,22,2
0.934,10000,2,1,approval,0.0,3,2,2
1.245,10000,2,1,approval,0.0,3,2,3
0.954,10000,2,1,approval,0.0,3,12,2
1.085,10000,2,1,approval,0.0,3,12,3
1.06,10000,2,1,approval,0.0,3,22,2
0.936,10000,2,1,approval,0.0,3,22,3
3.707,10000,2,1,approval,0.0,4,2,2
0.752,10000,2,1,approval,0.0,4,2,3
0.736,10000,2,1,approval,0.0,4,2,4
0.959,10000,2,1,approval,0.0,4,12,2
1.317,10000,2,1,approval,0.0,4,12,3
1.13,10000,2,1,approval,0.0,4,12,4
0.984,10000,2,1,approval,0.0,4,22,2
0.995,10000,2,1,approval,0.0,4,22,3
1.026,10000,2,1,approval,0.0,4,22,4
0.711,10000,2,1,approval,0.0,5,2,2
1.254,10000,2,1,approval,0.0,5,2,3
1.153,10000,2,1,approval,0.0,5,2,4
0.869,10000,2,1,approval,0.0,5,2,5
0.956,10000,2,1,approval,0.0,5,12,2
1.159,10000,2,1,approval,0.0,5,12,3
0.98,10000,2,1,approval,0.0,5,12,4
1.21,10000,2,1,approval,0.0,5,12,5
0.904,10000,2,1,approval,0.0,5,22,2
1.261,10000,2,1,approval,0.0,5,22,3
1.252,10000,2,1,approval,0.0,5,22,4
0.917,10000,2,1,approval,0.0,5,22,5
1.039,10000,2,1,approval,0.0,6,2,2
0.768,10000,2,1,approval,0.0,6,2,3
0.773,10000,2,1,approval,0.0,6,2,4
0.89,10000,2,1,approval,0.0,6,2,5
1.274,10000,2,1,approval,0.0,6,12,2
0.903,10000,2,1,approval,0.0,6,12,3
1.128,10000,2,1,approval,0.0,6,12,4
0.865,10000,2,1,approval,0.0,6,12,5
1.07,10000,2,1,approval,0.0,6,22,2
0.971,10000,2,1,approval,0.0,6,22,3
1.061,10000,2,1,approval,0.0,6,22,4
1.071,10000,2,1,approval,0.0,6,22,5
4.504,10000,2,1,approval,0.0,7,2,2
0.849,10000,2,1,approval,0.0,7,2,3
3.166,10000,2,1,approval,0.0,7,2,4
1.205,10000,2,1,approval,0.0,7,2,5
1.037,10000,2,1,approval,0.0,7,12,2
1.005,10000,2,1,approval,0.0,7,12,3
0.931,10000,2,1,approval,0.0,7,12,4
0.842,10000,2,1,approval,0.0,7,12,5
0.931,10000,2,1,approval,0.0,7,22,2
1.132,10000,2,1,approval,0.0,7,22,3
1.169,10000,2,1,approval,0.0,7,22,4
1.272,10000,2,1,approval,0.0,7,22,5
0.745,10000,2,1,approval,0.0,8,2,2
1.87,10000,2,1,approval,0.0,8,2,3
0.961,10000,2,1,approval,0.0,8,2,4
0.958,10000,2,1,approval,0.0,8,2,5
0.967,10000,2,1,approval,0.0,8,12,2
1.37,10000,2,1,approval,0.0,8,12,3
1.028,10000,2,1,approval,0.0,8,12,4
0.792,10000,2,1,approval,0.0,8,12,5
1.046,10000,2,1,approval,0.0,8,22,2
1.098,10000,2,1,approval,0.0,8,22,3
1.016,10000,2,1,approval,0.0,8,22,4
1.016,10000,2,1,approval,0.0,8,22,5
3.13,10000,2,1,approval,0.0,9,2,2
1.755,10000,2,1,approval,0.0,9,2,3
0.896,10000,2,1,approval,0.0,9,2,4
2.192,10000,2,1,approval,0.0,9,2,5
0.992,10000,2,1,approval,0.0,9,12,2
0.885,10000,2,1,approval,0.0,9,12,3
0.958,10000,2,1,approval,0.0,9,12,4
1.281,10000,2,1,approval,0.0,9,12,5
0.975,10000,2,1,approval,0.0,9,22,2
0.963,10000,2,1,approval,0.0,9,22,3
1.063,10000,2,1,approval,0.0,9,22,4
0.9,10000,2,1,approval,0.0,9,22,5
0.947,10000,2,1,approval,0.0,10,2,2
0.715,10000,2,1,approval,0.0,10,2,3
0.918,10000,2,1,approval,0.0,10,2,4
0.948,10000,2,1,approval,0.0,10,2,5
0.892,10000,2,1,approval,0.0,10,12,2
0.943,10000,2,1,approval,0.0,10,12,3
0.907,10000,2,1,approval,0.0,10,12,4
0.945,10000,2,1,approval,0.0,10,12,5
0.97,10000,2,1,approval,0.0,10,22,2
1.113,10000,2,1,approval,0.0,10,22,3
1.068,10000,2,1,approval,0.0,10,22,4
1.069,10000,2,1,approval,0.0,10,22,5
0.718,10000,2,1,approval,0.01,2,2,2
0.987,10000,2,1,approval,0.01,2,12,2
0.955,10000,2,1,approval,0.01,2,22,2
0.752,10000,2,1,approval,0.01,3,2,2
1.663,10000,2,1,approval,0.01,3,2,3
1.013,10000,2,1,approval,0.01,3,12,2
0.983,10000,2,1,approval,0.01,3,12,3
1.077,10000,2,1,approval,0.01,3,22,2
1.364,10000,2,1,approval,0.01,3,22,3
1.014,10000,2,1,approval,0.01,4,2,2
2.494,10000,2,1,approval,0.01,4,2,3
1.03,10000,2,1,approval,0.01,4,2,4
1.05,10000,2,1,approval,0.01,4,12,2
0.855,10000,2,1,approval,0.01,4,12,3
1.037,10000,2,1,approval,0.01,4,12,4
0.854,10000,2,1,approval,0.01,4,22,2
1.03,10000,2,1,approval,0.01,4,22,3
0.955,10000,2,1,approval,0.01,4,22,4
1.166,10000,2,1,approval,0.01,5,2,2
0.771,10000,2,1,approval,0.01,5,2,3
0.766,10000,2,1,approval,0.01,5,2,4
0.703,10000,2,1,approval,0.01,5,2,5
0.988,10000,2,1,approval,0.01,5,12,2
0.863,10000,2,1,approval,0.01,5,12,3
1.122,10000,2,1,approval,0.01,5,12,4
0.917,10000,2,1,approval,0.01,5,12,5
0.861,10000,2,1,approval,0.01,5,22,2
1.208,10000,2,1,approval,0.01,5,22,3
1.009,10000,2,1,approval,0.01,5,22,4
1.104,10000,2,1,approval,0.01,5,22,5
1.348,10000,2,1,approval,0.01,6,2,2
1.739,10000,2,1,approval,0.01,6,2,3
1.63,10000,2,1,approval,0.01,6,2,4
0.975,10000,2,1,approval,0.01,6,2,5
0.9,10000,2,1,approval,0.01,6,12,2
1.18,10000,2,1,approval,0.01,6,12,3
1.107,10000,2,1,approval,0.01,6,12,4
0.88,10000,2,1,approval,0.01,6,12,5
0.946,10000,2,1,approval,0.01,6,22,2
1.015,10000,2,1,approval,0.01,6,22,3
1.001,10000,2,1,approval,0.01,6,22,4
1.083,10000,2,1,approval,0.01,6,22,5
0.775,10000,2,1,approval,0.01,7,2,2
0.932,10000,2,1,approval,0.01,7,2,3
3.415,10000,2,1,approval,0.01,7,2,4
1.588,10000,2,1,approval,0.01,7,2,5
1.175,10000,2,1,approval,0.01,7,12,2
0.893,10000,2,1,approval,0.01,7,12,3
0.941,10000,2,1,approval,0.01,7,12,4
1.031,10000,2,1,approval,0.01,7,12,5
0.831,10000,2,1,approval,0.01,7,22,2
0.92,10000,2,1,approval,0.01,7,22,3
1.021,10000,2,1,approval,0.01,7,22,4
0.925,10000,2,1,approval,0.01,7,22,5
0.904,10000,2,1,approval,0.01,8,2,2
2.695,10000,2,1,approval,0.01,8,2,3
1.653,10000,2,1,approval,0.01,8,2,4
2.587,10000,2,1,approval,0.01,8,2,5
0.804,10000,2,1,approval,0.01,8,12,2
1.188,10000,2,1,approval,0.01,8,12,3
1.026,10000,2,1,approval,0.01,8,12,4
0.958,10000,2,1,approval,0.01,8,12,5
1.035,10000,2,1,approval,0.01,8,22,2
1.113,10000,2,1,approval,0.01,8,22,3
1.105,10000,2,1,approval,0.01,8,22,4
0.829,10000,2,1,approval,0.01,8,22,5
0.8,10000,2,1,approval,0.01,9,2,2
6.545,10000,2,1,approval,0.01,9,2,3
0.933,10000,2,1,approval,0.01,9,2,4
0.828,10000,2,1,approval,0.01,9,2,5
0.826,10000,2,1,approval,0.01,9,12,2
1.255,10000,2,1,approval,0.01,9,12,3
1.261,10000,2,1,approval,0.01,9,12,4
1.105,10000,2,1,approval,0.01,9,12,5
1.223,10000,2,1,approval,0.01,9,22,2
0.97,10000,2,1,approval,0.01,9,22,3
0.91,10000,2,1,approval,0.01,9,22,4
1.076,10000,2,1,approval,0.01,9,22,5
1.791,10000,2,1,approval,0.01,10,2,2
5.035,10000,2,1,approval,0.01,10,2,3
3.673,10000,2,1,approval,0.01,10,2,4
1.39,10000,2,1,approval,0.01,10,2,5
1.082,10000,2,1,approval,0.01,10,12,2
1.222,10000,2,1,approval,0.01,10,12,3
0.964,10000,2,1,approval,0.01,10,12,4
0.868,10000,2,1,approval,0.01,10,12,5
1.016,10000,2,1,approval,0.01,10,22,2
1.0,10000,2,1,approval,0.01,10,22,3
1.033,10000,2,1,approval,0.01,10,22,4
0.979,10000,2,1,approval,0.01,10,22,5
1.405,10000,2,1,approval,0.05,2,2,2
1.173,10000,2,1,approval,0.05,2,12,2
1.001,10000,2,1,approval,0.05,2,22,2
0.74,10000,2,1,approval,0.05,3,2,2
0.852,10000,2,1,approval,0.05,3,2,3
0.868,10000,2,1,approval,0.05,3,12,2
1.409,10000,2,1,approval,0.05,3,12,3
0.932,10000,2,1,approval,0.05,3,22,2
0.865,10000,2,1,approval,0.05,3,22,3
4.622,10000,2,1,approval,0.05,4,2,2
0.808,10000,2,1,approval,0.05,4,2,3
1.245,10000,2,1,approval,0.05,4,2,4
0.962,10000,2,1,approval,0.05,4,12,2
1.0,10000,2,1,approval,0.05,4,12,3
0.842,10000,2,1,approval,0.05,4,12,4
0.988,10000,2,1,approval,0.05,4,22,2
0.923,10000,2,1,approval,0.05,4,22,3
0.978,10000,2,1,approval,0.05,4,22,4
0.899,10000,2,1,approval,0.05,5,2,2
1.405,10000,2,1,approval,0.05,5,2,3
5.296,10000,2,1,approval,0.05,5,2,4
1.955,10000,2,1,approval,0.05,5,2,5
1.046,10000,2,1,approval,0.05,5,12,2
1.0,10000,2,1,approval,0.05,5,12,3
1.027,10000,2,1,approval,0.05,5,12,4
0.915,10000,2,1,approval,0.05,5,12,5
0.942,10000,2,1,approval,0.05,5,22,2
1.213,10000,2,1,approval,0.05,5,22,3
1.038,10000,2,1,approval,0.05,5,22,4
0.909,10000,2,1,approval,0.05,5,22,5
0.758,10000,2,1,approval,0.05,6,2,2
2.249,10000,2,1,approval,0.05,6,2,3
0.772,10000,2,1,approval,0.05,6,2,4
1.469,10000,2,1,approval,0.05,6,2,5
0.894,10000,2,1,approval,0.05,6,12,2
1.119,10000,2,1,approval,0.05,6,12,3
1.046,10000,2,1,approval,0.05,6,12,4
1.118,10000,2,1,approval,0.05,6,12,5
0.918,10000,2,1,approval,0.05,6,22,2
0.797,10000,2,1,approval,0.05,6,22,3
0.937,10000,2,1,approval,0.05,6,22,4
0.945,10000,2,1,approval,0.05,6,22,5
1.086,10000,2,1,approval,0.05,7,2,2
1.287,10000,2,1,approval,0.05,7,2,3
0.735,10000,2,1,approval,0.05,7,2,4
2.463,10000,2,1,approval,0.05,7,2,5
1.015,10000,2,1,approval,0.05,7,12,2
1.104,10000,2,1,approval,0.05,7,12,3
0.89,10000,2,1,approval,0.05,7,12,4
1.359,10000,2,1,approval,0.05,7,12,5
0.978,10000,2,1,approval,0.05,7,22,2
0.976,10000,2,1,approval,0.05,7,22,3
1.039,10000,2,1,approval,0.05,7,22,4
0.867,10000,2,1,approval,0.05,7,22,5
1.239,10000,2,1,approval,0.05,8,2,2
2.974,10000,2,1,approval,0.05,8,2,3
0.77,10000,2,1,approval,0.05,8,2,4
0.805,10000,2,1,approval,0.05,8,2,5
0.98,10000,2,1,approval,0.05,8,12,2
1.034,10000,2,1,approval,0.05,8,12,3
1.06,10000,2,1,approval,0.05,8,12,4
1.226,10000,2,1,approval,0.05,8,12,5
0.978,10000,2,1,approval,0.05,8,22,2
1.065,10000,2,1,approval,0.05,8,22,3
1.044,10000,2,1,approval,0.05,8,22,4
1.109,10000,2,1,approval,0.05,8,22,5
1.466,10000,2,1,approval,0.05,9,2,2
0.76,10000,2,1,approval,0.05,9,2,3
0.935,10000,2,1,approval,0.05,9,2,4
1.085,10000,2,1,approval,0.05,9,2,5
1.143,10000,2,1,approval,0.05,9,12,2
1.141,10000,2,1,approval,0.05,9,12,3
0.837,10000,2,1,approval,0.05,9,12,4
0.98,10000,2,1,approval,0.05,9,12,5
1.133,10000,2,1,approval,0.05,9,22,2
1.094,10000,2,1,approval,0.05,9,22,3
1.02,10000,2,1,approval,0.05,9,22,4
1.086,10000,2,1,approval,0.05,9,22,5
1.192,10000,2,1,approval,0.05,10,2,2
2.047,10000,2,1,approval,0.05,10,2,3
2.447,10000,2,1,approval,0.05,10,2,4
1.08,10000,2,1,approval,0.05,10,2,5
1.141,10000,2,1,approval,0.05,10,12,2
0.795,10000,2,1,approval,0.05,10,12,3
0.797,10000,2,1,approval,0.05,10,12,4
1.101,10000,2,1,approval,0.05,10,12,5
1.073,10000,2,1,approval,0.05,10,22,2
0.95,10000,2,1,approval,0.05,10,22,3
0.972,10000,2,1,approval,0.05,10,22,4
1.027,10000,2,1,approval,0.05,10,22,5
1.547,10000,2,2,majority,0.0,2,2,2
1.762,10000,2,2,majority,0.0,2,2,3
0.816,10000,2,2,majority,0.0,2,2,4
1.076,10000,2,2,majority,0.0,2,2,5
0.875,10000,2,2,majority,0.0,2,12,2
0.933,10000,2,2,majority,0.0,2,12,3
1.048,10000,2,2,majority,0.0,2,12,4
1.058,10000,2,2,majority,0.0,2,12,5
0.968,10000,2,2,majority,0.0,2,22,2
0.927,10000,2,2,majority,0.0,2,22,3
0.854,10000,2,2,majority,0.0,2,22,4
0.966,10000,2,2,majority,0.0,2,22,5
0.899,10000,2,2,majority,0.0,3,2,2
2.59,10000,2,2,majority,0.0,3,2,3
1.029,10000,2,2,majority,0.0,3,2,4
1.225,10000,2,2,majority,0.0,3,2,5
0.93,10000,2,2,majority,0.0,3,12,2
0.958,10000,2,2,majority,0.0,3,12,3
0.941,10000,2,2,majority,0.0,3,12,4
0.944,10000,2,2,majority,0.0,3,12,5
1.09,10000,2,2,majority,0.0,3,22,2
0.898,10000,2,2,majority,0.0,3,22,3
1.125,10000,2,2,majority,0.0,3,22,4
1.007,10000,2,2,majority,0.0,3,22,5
0.933,10000,2,2,majority,0.0,4,2,2
0.957,10000,2,2,majority,0.0,4,2,3
0.746,10000,2,2,majority,0.0,4,2,4
0.727,10000,2,2,majority,0.0,4,2,5
0.916,10000,2,2,majority,0.0,4,12,2
0.822,10000,2,2,majority,0.0,4,12,3
1.19,10000,2,2,majority,0.0,4,12,4
1.113,10000,2,2,majority,0.0,4,12,5
0.88,10000,2,2,majority,0.0,4,22,2
0.922,10000,2,2,majority,0.0,4,22,3
1.037,10000,2,2,majority,0.0,4,22,4
0.865,10000,2,2,majority,0.0,4,22,5
1.094,10000,2,2,majority,0.0,5,2,2
1.053,10000,2,2,majority,0.0,5,2,3
0.674,10000,2,2,majority,0.0,5,2,4
1.065,10000,2,2,majority,0.0,5,2,5
0.943,10000,2,2,majority,0.0,5,12,2
1.012,10000,2,2,majority,0.0,5,12,3
0.843,10000,2,2,majority,0.0,5,12,4
1.029,10000,2,2,majority,0.0,5,12,5
1.082,10000,2,2,majority,0.0,5,22,2
1.012,10000,2,2,majority,0.0,5,22,3
1.06,10000,2,2,majority,0.0,5,22,4
0.884,10000,2,2,majority,0.0,5,22,5
0.737,10000,2,2,majority,0.0,6,2,2
1.014,10000,2,2,majority,0.0,6,2,3
0.935,10000,2,2,majority,0.0,6,2,4
0.929,10000,2,2,majority,0.0,6,2,5
0.903,10000,2,2,majority,0.0,6,12,2
0.86,10000,2,2,majority,0.0,6,12,3
1.072,10000,2,2,majority,0.0,6,12,4
1.032,10000,2,2,majority,0.0,6,12,5
0.932,10000,2,2,majority,0.0,6,22,2
1.077,10000,2,2,majority,0.0,6,22,3
0.875,10000,2,2,majority,0.0,6,22,4
1.087,10000,2,2,majority,0.0,6,22,5
1.253,10000,2,2,majority,0.0,7,2,2
0.859,10000,2,2,majority,0.0,7,2,3
1.194,10000,2,2,majority,0.0,7,2,4
0.684,10000,2,2,majority,0.0,7,2,5
1.271,10000,2,2,majority,0.0,7,12,2
0.922,10000,2,2,majority,0.0,7,12,3
1.065,10000,2,2,majority,0.0,7,12,4
0.887,10000,2,2,majority,0.0,7,12,5
1.035,10000,2,2,majority,0.0,7,22,2
0.977,10000,2,2,majority,0.0,7,22,3
1.045,10000,2,2,majority,0.0,7,22,4
1.086,10000,2,2,majority,0.0,7,22,5
0.938,10000,2,2,majority,0.0,8,2,2
0.887,10000,2,2,majority,0.0,8,2,3
0.898,10000,2,2,majority,0.0,8,2,4
0.758,10000,2,2,majority,0.0,8,2,5
1.176,10000,2,2,majority,0.0,8,12,2
1.087,10000,2,2,majority,0.0,8,12,3
0.893,10000,2,2,majority,0.0,8,12,4
1.287,10000,2,2,majority,0.0,8,12,5
0.893,10000,2,2,majority,0.0,8,22,2
1.064,10000,2,2,majority,0.0,8,22,3
0.947,10000,2,2,majority,0.0,8,22,4
1.255,10000,2,2,majority,0.0,8,22,5
1.377,10000,2,2,majority,0.0,9,2,2
0.645,10000,2,2,majority,0.0,9,2,3
0.813,10000,2,2,majority,0.0,9,2,4
0.938,10000,2,2,majority,0.0,9,2,5
1.053,10000,2,2,majority,0.0,9,12,2
0.871,10000,2,2,majority,0.0,9,12,3
1.086,10000,2,2,majority,0.0,9,12,4
1.124,10000,2,2,majority,0.0,9,12,5
0.959,10000,2,2,majority,0.0,9,22,2
1.002,10000,2,2,majority,0.0,9,22,3
1.066,10000,2,2,majority,0.0,9,22,4
1.002,10000,2,2,majority,0.0,9,22,5
1.096,10000,2,2,majority,0.0,10,2,2
1.287,10000,2,2,majority,0.0,10,2,3
1.153,10000,2,2,majority,0.0,10,2,4
0.88,10000,2,2,majority,0.0,10,2,5
1.403,10000,2,2,majority,0.0,10,12,2
0.843,10000,2,2,majority,0.0,10,12,3
1.048,10000,2,2,majority,0.0,10,12,4
1.063,10000,2,2,majority,0.0,10,12,5
0.904,10000,2,2,majority,0.0,10,22,2
1.031,10000,2,2,majority,0.0,10,22,3
0.89,10000,2,2,majority,0.0,10,22,4
0.89,10000,2,2,majority,0.0,10,22,5
1.031,10000,2,2,majority,0.01,2,2,2
0.772,10000,2,2,majority,0.01,2,2,3
0.763,10000,2,2,majority,0.01,2,2,4
2.107,10000,2,2,majority,0.01,2,2,5
0.91,10000,2,2,majority,0.01,2,12,2
1.039,10000,2,2,majority,0.01,2,12,3
1.052,10000,2,2,majority,0.01,2,12,4
0.834,10000,2,2,majority,0.01,2,12,5
1.157,10000,2,2,majority,0.01,2,22,2
0.964,10000,2,2,majority,0.01,2,22,3
