unweighted_fairness,weighted_fairness,electorate_size,clusters,cluster_std,electoral_system,apathy_prob,candidates,issues,n_approvals_per_voter
0.873,0.75,10000,10,1.5,approval,0.0,5,2,2
0.976,0.775,10000,10,1.5,plurality,0.0,5,2,2
0.873,0.792,10000,10,1.5,majority,0.0,5,2,2
0.976,0.857,10000,10,1.5,approval,0.0,5,2,2
0.77,0.755,10000,10,1.5,plurality,0.0,5,2,2
0.694,0.75,10000,10,1.5,majority,0.0,5,2,2
0.963,0.781,10000,10,1.5,approval,0.0,5,2,2
0.836,0.748,10000,10,1.5,plurality,0.0,5,2,2
0.686,0.735,10000,10,1.5,majority,0.0,5,2,2
0.991,0.791,10000,10,1.5,approval,0.0,5,2,2
1.087,0.994,10000,10,1.5,plurality,0.0,5,2,2
0.658,0.721,10000,10,1.5,majority,0.0,5,2,2
0.76,0.749,10000,10,1.5,approval,0.0,5,2,2
0.91,0.758,10000,10,1.5,plurality,0.0,5,2,2
0.65,0.714,10000,10,1.5,majority,0.0,5,2,2
0.962,0.787,10000,10,1.5,approval,0.0,5,2,2
0.772,0.757,10000,10,1.5,plurality,0.0,5,2,2
0.587,0.637,10000,10,1.5,majority,0.0,5,2,2
1.044,0.929,10000,10,1.5,approval,0.0,5,2,2
1.076,1.038,10000,10,1.5,plurality,0.0,5,2,2
0.727,0.736,10000,10,1.5,majority,0.0,5,2,2
0.902,0.854,10000,10,1.5,approval,0.0,5,2,2
0.711,0.775,10000,10,1.5,plurality,0.0,5,2,2
0.755,0.751,10000,10,1.5,majority,0.0,5,2,2
0.913,0.782,10000,10,1.5,approval,0.0,5,2,2
0.906,0.796,10000,10,1.5,plurality,0.0,5,2,2
1.011,0.827,10000,10,1.5,majority,0.0,5,2,2
0.996,0.798,10000,10,1.5,approval,0.0,5,2,2
1.054,0.845,10000,10,1.5,plurality,0.0,5,2,2
0.604,0.65,10000,10,1.5,majority,0.0,5,2,2
0.794,0.763,10000,10,1.5,approval,0.0,5,2,2
1.043,0.856,10000,10,1.5,plurality,0.0,5,2,2
0.982,0.927,10000,10,1.5,majority,0.0,5,2,2
0.882,0.753,10000,10,1.5,approval,0.0,5,2,2
1.071,0.847,10000,10,1.5,plurality,0.0,5,2,2
0.685,0.725,10000,10,1.5,majority,0.0,5,2,2
0.827,0.768,10000,10,1.5,approval,0.0,5,2,2
0.773,0.756,10000,10,1.5,plurality,0.0,5,2,2
0.657,0.724,10000,10,1.5,majority,0.0,5,2,2
0.842,0.759,10000,10,1.5,approval,0.0,5,2,2
0.895,0.791,10000,10,1.5,plurality,0.0,5,2,2
0.725,0.808,10000,10,1.5,majority,0.0,5,2,2
0.811,0.769,10000,10,1.5,approval,0.0,5,2,2
0.852,0.802,10000,10,1.5,plurality,0.0,5,2,2
0.828,0.805,10000,10,1.5,majority,0.0,5,2,2
1.043,0.85,10000,10,1.5,approval,0.0,5,2,2
0.691,0.757,10000,10,1.5,plurality,0.0,5,2,2
0.669,0.705,10000,10,1.5,majority,0.0,5,2,2
0.886,0.801,10000,10,1.5,approval,0.0,5,2,2
1.023,0.792,10000,10,1.5,plurality,0.0,5,2,2
0.658,0.728,10000,10,1.5,majority,0.0,5,2,2
0.828,0.742,10000,10,1.5,approval,0.0,5,2,2
0.75,0.758,10000,10,1.5,plurality,0.0,5,2,2
0.698,0.728,10000,10,1.5,majority,0.0,5,2,2
0.977,0.801,10000,10,1.5,approval,0.0,5,2,2
0.784,0.737,10000,10,1.5,plurality,0.0,5,2,2
0.779,0.82,10000,10,1.5,majority,0.0,5,2,2
0.854,0.783,10000,10,1.5,approval,0.0,5,2,2
0.842,0.771,10000,10,1.5,plurality,0.0,5,2,2
0.598,0.626,10000,10,1.5,majority,0.0,5,2,2
1.237,0.995,10000,10,1.5,approval,0.0,5,2,2
0.837,0.772,10000,10,1.5,plurality,0.0,5,2,2
0.814,0.766,10000,10,1.5,majority,0.0,5,2,2
0.94,0.765,10000,10,1.5,approval,0.0,5,2,2
0.699,0.737,10000,10,1.5,plurality,0.0,5,2,2
0.721,0.795,10000,10,1.5,majority,0.0,5,2,2
0.933,0.775,10000,10,1.5,approval,0.0,5,2,2
0.986,0.75,10000,10,1.5,plurality,0.0,5,2,2
0.612,0.649,10000,10,1.5,majority,0.0,5,2,2
1.124,0.927,10000,10,1.5,approval,0.0,5,2,2
0.864,0.738,10000,10,1.5,plurality,0.0,5,2,2
0.906,0.851,10000,10,1.5,majority,0.0,5,2,2
0.955,0.781,10000,10,1.5,approval,0.0,5,2,2
0.789,0.766,10000,10,1.5,plurality,0.0,5,2,2
0.964,0.837,10000,10,1.5,majority,0.0,5,2,2
0.948,0.812,10000,10,1.5,approval,0.0,5,2,2
0.893,0.806,10000,10,1.5,plurality,0.0,5,2,2
1.05,0.885,10000,10,1.5,majority,0.0,5,2,2
1.011,0.791,10000,10,1.5,approval,0.0,5,2,2
0.757,0.802,10000,10,1.5,plurality,0.0,5,2,2
0.764,0.754,10000,10,1.5,majority,0.0,5,2,2
0.873,0.741,10000,10,1.5,approval,0.0,5,2,2
0.673,0.737,10000,10,1.5,plurality,0.0,5,2,2
0.801,0.814,10000,10,1.5,majority,0.0,5,2,2
0.861,0.748,10000,10,1.5,approval,0.0,5,2,2
0.793,0.751,10000,10,1.5,plurality,0.0,5,2,2
0.849,0.86,10000,10,1.5,majority,0.0,5,2,2
0.885,0.816,10000,10,1.5,approval,0.0,5,2,2
1.039,0.783,10000,10,1.5,plurality,0.0,5,2,2
0.745,0.776,10000,10,1.5,majority,0.0,5,2,2
0.962,0.789,10000,10,1.5,approval,0.0,5,2,2
0.795,0.735,10000,10,1.5,plurality,0.0,5,2,2
0.802,0.763,10000,10,1.5,majority,0.0,5,2,2
0.832,0.75,10000,10,1.5,approval,0.0,5,2,2
0.777,0.759,10000,10,1.5,plurality,0.0,5,2,2
0.636,0.616,10000,10,1.5,majority,0.0,5,2,2
0.925,0.86,10000,10,1.5,approval,0.0,5,2,2
0.924,0.788,10000,10,1.5,plurality,0.0,5,2,2
0.836,0.835,10000,10,1.5,majority,0.0,5,2,2
0.951,0.799,10000,10,1.5,approval,0.0,5,2,2
0.905,0.775,10000,10,1.5,plurality,0.0,5,2,2
0.596,0.672,10000,10,1.5,majority,0.0,5,2,2
0.871,0.828,10000,10,1.5,approval,0.0,5,2,2
0.853,0.762,10000,10,1.5,plurality,0.0,5,2,2
0.787,0.829,10000,10,1.5,majority,0.0,5,2,2
0.858,0.763,10000,10,1.5,approval,0.0,5,2,2
0.736,0.835,10000,10,1.5,plurality,0.0,5,2,2
0.88,0.877,10000,10,1.5,majority,0.0,5,2,2
0.847,0.762,10000,10,1.5,approval,0.0,5,2,2
0.871,0.775,10000,10,1.5,plurality,0.0,5,2,2
0.881,0.848,10000,10,1.5,majority,0.0,5,2,2
0.825,0.754,10000,10,1.5,approval,0.0,5,2,2
0.872,0.754,10000,10,1.5,plurality,0.0,5,2,2
0.679,0.702,10000,10,1.5,majority,0.0,5,2,2
0.891,0.816,10000,10,1.5,approval,0.0,5,2,2
0.865,0.787,10000,10,1.5,plurality,0.0,5,2,2
0.739,0.759,10000,10,1.5,majority,0.0,5,2,2
1.136,0.895,10000,10,1.5,approval,0.0,5,2,2
1.003,0.761,10000,10,1.5,plurality,0.0,5,2,2
1.018,0.823,10000,10,1.5,majority,0.0,5,2,2
0.823,0.782,10000,10,1.5,approval,0.0,5,2,2
0.796,0.778,10000,10,1.5,plurality,0.0,5,2,2
0.8,0.831,10000,10,1.5,majority,0.0,5,2,2
0.818,0.745,10000,10,1.5,approval,0.0,5,2,2
0.843,0.807,10000,10,1.5,plurality,0.0,5,2,2
0.797,0.815,10000,10,1.5,majority,0.0,5,2,2
0.799,0.74,10000,10,1.5,approval,0.0,5,2,2
0.775,0.743,10000,10,1.5,plurality,0.0,5,2,2
1.045,0.911,10000,10,1.5,majority,0.0,5,2,2
0.918,0.777,10000,10,1.5,approval,0.0,5,2,2
1.034,0.77,10000,10,1.5,plurality,0.0,5,2,2
0.756,0.741,10000,10,1.5,majority,0.0,5,2,2
1.058,0.88,10000,10,1.5,approval,0.0,5,2,2
1.059,0.789,10000,10,1.5,plurality,0.0,5,2,2
0.736,0.693,10000,10,1.5,majority,0.0,5,2,2
0.712,0.732,10000,10,1.5,approval,0.0,5,2,2
0.764,0.747,10000,10,1.5,plurality,0.0,5,2,2
1.003,0.93,10000,10,1.5,majority,0.0,5,2,2
0.738,0.739,10000,10,1.5,approval,0.0,5,2,2
0.797,0.741,10000,10,1.5,plurality,0.0,5,2,2
0.671,0.72,10000,10,1.5,majority,0.0,5,2,2
0.957,0.803,10000,10,1.5,approval,0.0,5,2,2
0.851,0.74,10000,10,1.5,plurality,0.0,5,2,2
0.695,0.691,10000,10,1.5,majority,0.0,5,2,2
0.775,0.773,10000,10,1.5,approval,0.0,5,2,2
0.824,0.764,10000,10,1.5,plurality,0.0,5,2,2
0.667,0.664,10000,10,1.5,majority,0.0,5,2,2
0.843,0.812,10000,10,1.5,approval,0.0,5,2,2
1.032,0.767,10000,10,1.5,plurality,0.0,5,2,2
0.807,0.785,10000,10,1.5,majority,0.0,5,2,2
0.903,0.778,10000,10,1.5,approval,0.0,5,2,2
0.682,0.74,10000,10,1.5,plurality,0.0,5,2,2
0.667,0.694,10000,10,1.5,majority,0.0,5,2,2
1.057,0.846,10000,10,1.5,approval,0.0,5,2,2
0.841,0.75,10000,10,1.5,plurality,0.0,5,2,2
0.66,0.738,10000,10,1.5,majority,0.0,5,2,2
0.761,0.742,10000,10,1.5,approval,0.0,5,2,2
0.725,0.753,10000,10,1.5,plurality,0.0,5,2,2
0.691,0.701,10000,10,1.5,majority,0.0,5,2,2
0.831,0.732,10000,10,1.5,approval,0.0,5,2,2
0.734,0.752,10000,10,1.5,plurality,0.0,5,2,2
0.816,0.776,10000,10,1.5,majority,0.0,5,2,2
0.788,0.746,10000,10,1.5,approval,0.0,5,2,2
1.019,0.846,10000,10,1.5,plurality,0.0,5,2,2
0.714,0.755,10000,10,1.5,majority,0.0,5,2,2
0.922,0.852,10000,10,1.5,approval,0.0,5,2,2
0.712,0.766,10000,10,1.5,plurality,0.0,5,2,2
1.071,1.056,10000,10,1.5,majority,0.0,5,2,2
0.903,0.792,10000,10,1.5,approval,0.0,5,2,2
0.933,0.849,10000,10,1.5,plurality,0.0,5,2,2
0.751,0.725,10000,10,1.5,majority,0.0,5,2,2
1.115,0.863,10000,10,1.5,approval,0.0,5,2,2
1.1,0.826,10000,10,1.5,plurality,0.0,5,2,2
0.832,0.744,10000,10,1.5,majority,0.0,5,2,2
0.916,0.788,10000,10,1.5,approval,0.0,5,2,2
0.776,0.772,10000,10,1.5,plurality,0.0,5,2,2
0.769,0.749,10000,10,1.5,majority,0.0,5,2,2
0.967,0.768,10000,10,1.5,approval,0.0,5,2,2
0.997,0.758,10000,10,1.5,plurality,0.0,5,2,2
0.625,0.706,10000,10,1.5,majority,0.0,5,2,2
0.821,0.772,10000,10,1.5,approval,0.0,5,2,2
0.806,0.805,10000,10,1.5,plurality,0.0,5,2,2
0.784,0.79,10000,10,1.5,majority,0.0,5,2,2
0.975,0.796,10000,10,1.5,approval,0.0,5,2,2
0.82,0.807,10000,10,1.5,plurality,0.0,5,2,2
0.873,0.883,10000,10,1.5,majority,0.0,5,2,2
0.891,0.835,10000,10,1.5,approval,0.0,5,2,2
0.822,0.764,10000,10,1.5,plurality,0.0,5,2,2
0.846,0.84,10000,10,1.5,majority,0.0,5,2,2
0.944,0.788,10000,10,1.5,approval,0.0,5,2,2
1.031,0.851,10000,10,1.5,plurality,0.0,5,2,2
0.809,0.814,10000,10,1.5,majority,0.0,5,2,2
1.078,0.882,10000,10,1.5,approval,0.0,5,2,2
0.832,0.793,10000,10,1.5,plurality,0.0,5,2,2
0.92,0.928,10000,10,1.5,majority,0.0,5,2,2
1.096,0.899,10000,10,1.5,approval,0.0,5,2,2
0.877,0.806,10000,10,1.5,plurality,0.0,5,2,2
0.762,0.734,10000,10,1.5,majority,0.0,5,2,2
0.756,0.757,10000,10,1.5,approval,0.0,5,2,2
0.698,0.778,10000,10,1.5,plurality,0.0,5,2,2
0.704,0.705,10000,10,1.5,majority,0.0,5,2,2
0.846,0.772,10000,10,1.5,approval,0.0,5,2,2
0.769,0.782,10000,10,1.5,plurality,0.0,5,2,2
0.743,0.735,10000,10,1.5,majority,0.0,5,2,2
0.803,0.746,10000,10,1.5,approval,0.0,5,2,2
0.697,0.752,10000,10,1.5,plurality,0.0,5,2,2
0.597,0.665,10000,10,1.5,majority,0.0,5,2,2
0.793,0.798,10000,10,1.5,approval,0.0,5,2,2
0.696,0.752,10000,10,1.5,plurality,0.0,5,2,2
0.705,0.741,10000,10,1.5,majority,0.0,5,2,2
0.935,0.757,10000,10,1.5,approval,0.0,5,2,2
0.943,0.809,10000,10,1.5,plurality,0.0,5,2,2
0.717,0.709,10000,10,1.5,majority,0.0,5,2,2
1.084,0.838,10000,10,1.5,approval,0.0,5,2,2
0.879,0.747,10000,10,1.5,plurality,0.0,5,2,2
0.729,0.706,10000,10,1.5,majority,0.0,5,2,2
0.877,0.774,10000,10,1.5,approval,0.0,5,2,2
0.849,0.757,10000,10,1.5,plurality,0.0,5,2,2
0.983,0.851,10000,10,1.5,majority,0.0,5,2,2
0.9,0.799,10000,10,1.5,approval,0.0,5,2,2
1.005,0.771,10000,10,1.5,plurality,0.0,5,2,2
0.632,0.688,10000,10,1.5,majority,0.0,5,2,2
1.016,0.84,10000,10,1.5,approval,0.0,5,2,2
0.93,0.753,10000,10,1.5,plurality,0.0,5,2,2
0.539,0.595,10000,10,1.5,majority,0.0,5,2,2
0.896,0.811,10000,10,1.5,approval,0.0,5,2,2
0.829,0.76,10000,10,1.5,plurality,0.0,5,2,2
0.585,0.682,10000,10,1.5,majority,0.0,5,2,2
1.024,0.828,10000,10,1.5,approval,0.0,5,2,2
0.835,0.743,10000,10,1.5,plurality,0.0,5,2,2
0.708,0.799,10000,10,1.5,majority,0.0,5,2,2
0.714,0.727,10000,10,1.5,approval,0.0,5,2,2
0.853,0.763,10000,10,1.5,plurality,0.0,5,2,2
0.865,0.837,10000,10,1.5,majority,0.0,5,2,2
1.044,0.857,10000,10,1.5,approval,0.0,5,2,2
0.885,0.766,10000,10,1.5,plurality,0.0,5,2,2
0.753,0.797,10000,10,1.5,majority,0.0,5,2,2
1.054,0.878,10000,10,1.5,approval,0.0,5,2,2
0.876,0.76,10000,10,1.5,plurality,0.0,5,2,2
0.968,0.8,10000,10,1.5,majority,0.0,5,2,2
0.789,0.725,10000,10,1.5,approval,0.0,5,2,2
0.713,0.757,10000,10,1.5,plurality,0.0,5,2,2
0.716,0.754,10000,10,1.5,majority,0.0,5,2,2
0.956,0.816,10000,10,1.5,approval,0.0,5,2,2
0.995,0.818,10000,10,1.5,plurality,0.0,5,2,2
0.831,0.832,10000,10,1.5,majority,0.0,5,2,2
0.761,0.804,10000,10,1.5,approval,0.0,5,2,2
0.836,0.798,10000,10,1.5,plurality,0.0,5,2,2
0.644,0.643,10000,10,1.5,majority,0.0,5,2,2
0.807,0.814,10000,10,1.5,approval,0.0,5,2,2
0.78,0.756,10000,10,1.5,plurality,0.0,5,2,2
0.616,0.706,10000,10,1.5,majority,0.0,5,2,2
1.039,0.844,10000,10,1.5,approval,0.0,5,2,2
0.78,0.752,10000,10,1.5,plurality,0.0,5,2,2
0.783,0.765,10000,10,1.5,majority,0.0,5,2,2
1.012,0.804,10000,10,1.5,approval,0.0,5,2,2
0.99,0.88,10000,10,1.5,plurality,0.0,5,2,2
0.928,0.78,10000,10,1.5,majority,0.0,5,2,2
0.816,0.788,10000,10,1.5,approval,0.0,5,2,2
0.799,0.782,10000,10,1.5,plurality,0.0,5,2,2
0.76,0.731,10000,10,1.5,majority,0.0,5,2,2
0.844,0.739,10000,10,1.5,approval,0.0,5,2,2
0.767,0.753,10000,10,1.5,plurality,0.0,5,2,2
0.98,0.936,10000,10,1.5,majority,0.0,5,2,2
0.891,0.8,10000,10,1.5,approval,0.0,5,2,2
0.728,0.748,10000,10,1.5,plurality,0.0,5,2,2
0.866,0.769,10000,10,1.5,majority,0.0,5,2,2
1.03,0.868,10000,10,1.5,approval,0.0,5,2,2
0.877,0.751,10000,10,1.5,plurality,0.0,5,2,2
0.806,0.808,10000,10,1.5,majority,0.0,5,2,2
0.88,0.801,10000,10,1.5,approval,0.0,5,2,2
0.979,0.78,10000,10,1.5,plurality,0.0,5,2,2
0.718,0.765,10000,10,1.5,majority,0.0,5,2,2
0.736,0.719,10000,10,1.5,approval,0.0,5,2,2
0.76,0.747,10000,10,1.5,plurality,0.0,5,2,2
0.613,0.616,10000,10,1.5,majority,0.0,5,2,2
0.882,0.773,10000,10,1.5,approval,0.0,5,2,2
0.648,0.735,10000,10,1.5,plurality,0.0,5,2,2
0.761,0.762,10000,10,1.5,majority,0.0,5,2,2
0.759,0.764,10000,10,1.5,approval,0.0,5,2,2
0.838,0.757,10000,10,1.5,plurality,0.0,5,2,2
0.554,0.62,10000,10,1.5,majority,0.0,5,2,2
0.945,0.766,10000,10,1.5,approval,0.0,5,2,2
0.909,0.838,10000,10,1.5,plurality,0.0,5,2,2
0.974,0.896,10000,10,1.5,majority,0.0,5,2,2
0.72,0.799,10000,10,1.5,approval,0.0,5,2,2
0.934,0.859,10000,10,1.5,plurality,0.0,5,2,2
0.648,0.677,10000,10,1.5,majority,0.0,5,2,2
0.902,0.798,10000,10,1.5,approval,0.0,5,2,2
0.841,0.756,10000,10,1.5,plurality,0.0,5,2,2
0.887,0.827,10000,10,1.5,majority,0.0,5,2,2
1.168,0.902,10000,10,1.5,approval,0.0,5,2,2
0.802,0.742,10000,10,1.5,plurality,0.0,5,2,2
0.493,0.587,10000,10,1.5,majority,0.0,5,2,2
1.168,1.054,10000,10,1.5,approval,0.0,5,2,2
0.981,0.874,10000,10,1.5,plurality,0.0,5,2,2
0.976,0.806,10000,10,1.5,majority,0.0,5,2,2
0.962,0.771,10000,10,1.5,approval,0.0,5,2,2
1.063,0.955,10000,10,1.5,plurality,0.0,5,2,2
0.783,0.785,10000,10,1.5,majority,0.0,5,2,2
0.907,0.761,10000,10,1.5,approval,0.0,5,2,2
0.983,0.766,10000,10,1.5,plurality,0.0,5,2,2
1.007,0.861,10000,10,1.5,majority,0.0,5,2,2
1.131,0.972,10000,10,1.5,approval,0.0,5,2,2
1.032,0.835,10000,10,1.5,plurality,0.0,5,2,2
0.676,0.683,10000,10,1.5,majority,0.0,5,2,2
0.826,0.756,10000,10,1.5,approval,0.0,5,2,2
0.963,0.79,10000,10,1.5,plurality,0.0,5,2,2
0.668,0.744,10000,10,1.5,majority,0.0,5,2,2
0.955,0.783,10000,10,1.5,approval,0.0,5,2,2
0.726,0.768,10000,10,1.5,plurality,0.0,5,2,2
0.635,0.657,10000,10,1.5,majority,0.0,5,2,2
1.17,0.919,10000,10,1.5,approval,0.0,5,2,2
0.876,0.886,10000,10,1.5,plurality,0.0,5,2,2
0.622,0.701,10000,10,1.5,majority,0.0,5,2,2
0.903,0.757,10000,10,1.5,approval,0.0,5,2,2
0.741,0.734,10000,10,1.5,plurality,0.0,5,2,2
0.947,0.933,10000,10,1.5,majority,0.0,5,2,2
0.98,0.806,10000,10,1.5,approval,0.0,5,2,2
1.001,0.756,10000,10,1.5,plurality,0.0,5,2,2
1.0,0.912,10000,10,1.5,majority,0.0,5,2,2
0.713,0.726,10000,10,1.5,approval,0.0,5,2,2
0.958,0.826,10000,10,1.5,plurality,0.0,5,2,2
0.656,0.764,10000,10,1.5,majority,0.0,5,2,2
0.868,0.762,10000,10,1.5,approval,0.0,5,2,2
0.806,0.742,10000,10,1.5,plurality,0.0,5,2,2
0.618,0.717,10000,10,1.5,majority,0.0,5,2,2
0.852,0.781,10000,10,1.5,approval,0.0,5,2,2
0.733,0.751,10000,10,1.5,plurality,0.0,5,2,2
0.722,0.766,10000,10,1.5,majority,0.0,5,2,2
0.883,0.762,10000,10,1.5,approval,0.0,5,2,2
0.739,0.777,10000,10,1.5,plurality,0.0,5,2,2
0.76,0.711,10000,10,1.5,majority,0.0,5,2,2
0.874,0.771,10000,10,1.5,approval,0.0,5,2,2
0.889,0.779,10000,10,1.5,plurality,0.0,5,2,2
0.726,0.779,10000,10,1.5,majority,0.0,5,2,2
0.754,0.764,10000,10,1.5,approval,0.0,5,2,2
0.762,0.75,10000,10,1.5,plurality,0.0,5,2,2
0.858,0.902,10000,10,1.5,majority,0.0,5,2,2
0.749,0.743,10000,10,1.5,approval,0.0,5,2,2
0.673,0.736,10000,10,1.5,plurality,0.0,5,2,2
0.779,0.769,10000,10,1.5,majority,0.0,5,2,2
1.05,0.931,10000,10,1.5,approval,0.0,5,2,2
0.911,0.854,10000,10,1.5,plurality,0.0,5,2,2
0.829,0.822,10000,10,1.5,majority,0.0,5,2,2
0.824,0.734,10000,10,1.5,approval,0.0,5,2,2
0.994,0.759,10000,10,1.5,plurality,0.0,5,2,2
0.647,0.59,10000,10,1.5,majority,0.0,5,2,2
0.898,0.767,10000,10,1.5,approval,0.0,5,2,2
0.798,0.786,10000,10,1.5,plurality,0.0,5,2,2
0.892,0.798,10000,10,1.5,majority,0.0,5,2,2
0.883,0.781,10000,10,1.5,approval,0.0,5,2,2
0.742,0.752,10000,10,1.5,plurality,0.0,5,2,2
0.707,0.728,10000,10,1.5,majority,0.0,5,2,2
1.038,0.878,10000,10,1.5,approval,0.0,5,2,2
0.927,0.813,10000,10,1.5,plurality,0.0,5,2,2
0.635,0.772,10000,10,1.5,majority,0.0,5,2,2
1.055,0.879,10000,10,1.5,approval,0.0,5,2,2
1.076,1.114,10000,10,1.5,plurality,0.0,5,2,2
0.957,0.949,10000,10,1.5,majority,0.0,5,2,2
1.035,0.83,10000,10,1.5,approval,0.0,5,2,2
0.84,0.808,10000,10,1.5,plurality,0.0,5,2,2
0.505,0.583,10000,10,1.5,majority,0.0,5,2,2
0.946,0.751,10000,10,1.5,approval,0.0,5,2,2
0.784,0.76,10000,10,1.5,plurality,0.0,5,2,2
0.756,0.817,10000,10,1.5,majority,0.0,5,2,2
0.832,0.747,10000,10,1.5,approval,0.0,5,2,2
0.736,0.742,10000,10,1.5,plurality,0.0,5,2,2
0.68,0.695,10000,10,1.5,majority,0.0,5,2,2
0.973,0.83,10000,10,1.5,approval,0.0,5,2,2
0.856,0.875,10000,10,1.5,plurality,0.0,5,2,2
0.796,0.757,10000,10,1.5,majority,0.0,5,2,2
0.822,0.789,10000,10,1.5,approval,0.0,5,2,2
0.773,0.851,10000,10,1.5,plurality,0.0,5,2,2
0.801,0.73,10000,10,1.5,majority,0.0,5,2,2
0.978,0.874,10000,10,1.5,approval,0.0,5,2,2
0.852,0.828,10000,10,1.5,plurality,0.0,5,2,2
0.563,0.648,10000,10,1.5,majority,0.0,5,2,2
0.978,0.819,10000,10,1.5,approval,0.0,5,2,2
0.721,0.767,10000,10,1.5,plurality,0.0,5,2,2
0.725,0.802,10000,10,1.5,majority,0.0,5,2,2
0.906,0.793,10000,10,1.5,approval,0.0,5,2,2
0.958,0.76,10000,10,1.5,plurality,0.0,5,2,2
0.644,0.716,10000,10,1.5,majority,0.0,5,2,2
0.822,0.741,10000,10,1.5,approval,0.0,5,2,2
0.948,0.759,10000,10,1.5,plurality,0.0,5,2,2
0.644,0.689,10000,10,1.5,majority,0.0,5,2,2
0.79,0.735,10000,10,1.5,approval,0.0,5,2,2
0.777,0.743,10000,10,1.5,plurality,0.0,5,2,2
0.773,0.743,10000,10,1.5,majority,0.0,5,2,2
0.913,0.801,10000,10,1.5,approval,0.0,5,2,2
0.693,0.786,10000,10,1.5,plurality,0.0,5,2,2
0.737,0.684,10000,10,1.5,majority,0.0,5,2,2
0.963,0.766,10000,10,1.5,approval,0.0,5,2,2
0.835,0.751,10000,10,1.5,plurality,0.0,5,2,2
0.735,0.722,10000,10,1.5,majority,0.0,5,2,2
0.994,0.797,10000,10,1.5,approval,0.0,5,2,2
1.0,0.766,10000,10,1.5,plurality,0.0,5,2,2
0.672,0.734,10000,10,1.5,majority,0.0,5,2,2
0.931,0.768,10000,10,1.5,approval,0.0,5,2,2
0.835,0.784,10000,10,1.5,plurality,0.0,5,2,2
0.903,0.783,10000,10,1.5,majority,0.0,5,2,2
1.011,0.833,10000,10,1.5,approval,0.0,5,2,2
0.981,0.818,10000,10,1.5,plurality,0.0,5,2,2
1.013,0.887,10000,10,1.5,majority,0.0,5,2,2
0.725,0.738,10000,10,1.5,approval,0.0,5,2,2
0.963,0.773,10000,10,1.5,plurality,0.0,5,2,2
0.561,0.64,10000,10,1.5,majority,0.0,5,2,2
1.033,0.84,10000,10,1.5,approval,0.0,5,2,2
0.755,0.753,10000,10,1.5,plurality,0.0,5,2,2
0.554,0.659,10000,10,1.5,majority,0.0,5,2,2
0.776,0.737,10000,10,1.5,approval,0.0,5,2,2
0.776,0.741,10000,10,1.5,plurality,0.0,5,2,2
0.596,0.618,10000,10,1.5,majority,0.0,5,2,2
0.913,0.748,10000,10,1.5,approval,0.0,5,2,2
0.73,0.767,10000,10,1.5,plurality,0.0,5,2,2
1.036,0.904,10000,10,1.5,majority,0.0,5,2,2
0.964,0.828,10000,10,1.5,approval,0.0,5,2,2
1.195,0.944,10000,10,1.5,plurality,0.0,5,2,2
0.641,0.685,10000,10,1.5,majority,0.0,5,2,2
0.997,0.839,10000,10,1.5,approval,0.0,5,2,2
0.791,0.737,10000,10,1.5,plurality,0.0,5,2,2
0.826,0.77,10000,10,1.5,majority,0.0,5,2,2
0.902,0.905,10000,10,1.5,approval,0.0,5,2,2
0.973,0.763,10000,10,1.5,plurality,0.0,5,2,2
1.022,0.893,10000,10,1.5,majority,0.0,5,2,2
0.926,0.777,10000,10,1.5,approval,0.0,5,2,2
0.731,0.773,10000,10,1.5,plurality,0.0,5,2,2
0.868,0.816,10000,10,1.5,majority,0.0,5,2,2
1.012,0.837,10000,10,1.5,approval,0.0,5,2,2
0.919,0.822,10000,10,1.5,plurality,0.0,5,2,2
0.651,0.707,10000,10,1.5,majority,0.0,5,2,2
0.71,0.745,10000,10,1.5,approval,0.0,5,2,2
0.834,0.751,10000,10,1.5,plurality,0.0,5,2,2
0.643,0.676,10000,10,1.5,majority,0.0,5,2,2
0.936,0.82,10000,10,1.5,approval,0.0,5,2,2
0.73,0.742,10000,10,1.5,plurality,0.0,5,2,2
0.699,0.708,10000,10,1.5,majority,0.0,5,2,2
0.916,0.78,10000,10,1.5,approval,0.0,5,2,2
0.917,0.745,10000,10,1.5,plurality,0.0,5,2,2
0.79,0.749,10000,10,1.5,majority,0.0,5,2,2
0.767,0.771,10000,10,1.5,approval,0.0,5,2,2
0.871,0.832,10000,10,1.5,plurality,0.0,5,2,2
0.861,0.846,10000,10,1.5,majority,0.0,5,2,2
0.914,0.829,10000,10,1.5,approval,0.0,5,2,2
0.843,0.86,10000,10,1.5,plurality,0.0,5,2,2
0.69,0.723,10000,10,1.5,majority,0.0,5,2,2
0.892,0.773,10000,10,1.5,approval,0.0,5,2,2
0.929,0.754,10000,10,1.5,plurality,0.0,5,2,2
0.799,0.782,10000,10,1.5,majority,0.0,5,2,2
0.987,0.868,10000,10,1.5,approval,0.0,5,2,2
0.781,0.779,10000,10,1.5,plurality,0.0,5,2,2
0.694,0.723,10000,10,1.5,majority,0.0,5,2,2
1.006,0.828,10000,10,1.5,approval,0.0,5,2,2
0.865,0.805,10000,10,1.5,plurality,0.0,5,2,2
0.757,0.753,10000,10,1.5,majority,0.0,5,2,2
1.044,0.831,10000,10,1.5,approval,0.0,5,2,2
0.777,0.749,10000,10,1.5,plurality,0.0,5,2,2
0.73,0.693,10000,10,1.5,majority,0.0,5,2,2
